artist_name,concert_name,city,venue,show_time,price_text,sale_status,source_type,source_url,collected_at
十月婴孩,独家 十月婴孩乐队《如是》新专辑首发演唱会,北京,黄昏黎明DDC,2026-09-19 20:00,100 / 120,待定,爬虫采集,https://www.showstart.com/event/305103,2026-08-31
伏蒿乐队,独家 伏蒿2026《像草一样》巡演 北京站,北京,福浪LIVEHOUSE-浪,2026-09-19 20:00,88 / 108 / 188,待定,爬虫采集,https://www.showstart.com/event/304832,2026-08-31
祁紫檀,独家 祁紫檀2026“世界与孤独女王”巡演北京站,北京,1919 LIVEHOUSE,2026-09-19 20:30,159 / 189 / 219,待定,爬虫采集,https://www.showstart.com/event/304948,2026-08-31
EPICA,独家 Unknown Art 呈现 |  EPICA 荷兰交响金属乐大团「秘境维度」 2025 亚洲巡演 北京站,北京,东三LIVE乐游园,2026-09-20 18:00,540,待定,爬虫采集,https://www.showstart.com/event/278669,2026-08-31
JOYCE 就以斯,JOYCE 就以斯「才华换桃花」2026巡演 北京站,北京,MAO Livehouse北京（东郎店）,2026-09-20 19:30,188 / 258 / 338 / 358,待定,爬虫采集,https://www.showstart.com/event/307537,2026-08-31
Galen crew,北京·Galen Crew 船长2026睡美人 - 10周年回归巡演-北京站,北京,疆进酒·OMNI SPACE（北京）,2026-09-20 19:30,280 / 320 / 580,待定,爬虫采集,https://www.showstart.com/event/305591,2026-08-31
Dorena,独家 岸果呈现-北欧治愈系后摇Dorena2026巡演北京站,北京,疆进酒·OMNI SPACE（北京）,2026-09-21 20:00,188 / 218 / 328,待定,爬虫采集,https://www.showstart.com/event/304923,2026-08-31
JAMES ALYN / Pam 徐嘉琳 / HYBS,JamesAlyn（HYBS）&Pami徐嘉琳联合巡演北京站,北京,MAO Livehouse北京（东郎店）,2026-09-22 20:00,198 / 238 / 398,待定,爬虫采集,https://www.showstart.com/event/303300,2026-08-31
GOD IS AN ASTRONAUT,独家 岸果呈现 | God Is An Astronaut 2026巡演 北京站,北京,疆进酒·OMNI SPACE（北京）,2026-09-23 20:00,320 / 380,待定,爬虫采集,https://www.showstart.com/event/305726,2026-08-31
文兆杰 / 周杨,独家 文兆杰2026「我怀念的今夜」巡演-北京站,北京,疆进酒·OMNI SPACE（北京）,2026-09-24 20:00,99 / 128 / 148 / 188 / 368,待定,爬虫采集,https://www.showstart.com/event/305224,2026-08-31
堆填区LANDFILLS / 献身精神TheDevotion / 自然保护区 Naturalreserve,独家 2026不显名巡演第二轮｜北京站,北京,福浪LIVEHOUSE-浪,2026-09-24 20:00,19.90,待定,爬虫采集,https://www.showstart.com/event/307834,2026-08-31
,【中秋国庆专场】「我和我的祖国·友谊地久天长」传世经典作品音乐会,北京,五棵松·爱乐汇艺术空间·都市音乐厅,2026-09-25 16:30,80 / 100 / 126 / 180 / 196 / 266 / 280 / 380,待定,爬虫采集,https://www.showstart.com/event/307201,2026-08-31
,“喀秋莎”俄罗斯远东国家歌舞团大型歌舞晚会-2026全国巡演（北京站）,北京,北京世纪剧院,2026-09-25 19:30,126 / 139 / 189 / 289 / 339 / 439,待定,爬虫采集,https://www.showstart.com/event/307662,2026-08-31
,皓月英雄——梁皓一&中国电影乐团电影交响音乐会,北京,北京保利剧院,2026-09-25 19:30,180 / 280 / 380 / 480 / 580,待定,爬虫采集,https://www.showstart.com/event/302571,2026-08-31
fayzz,独家 Fayzz 10周年北京特别专场｜1919 LIVEHOUSE 两周年特别呈现,北京,1919 LIVEHOUSE,2026-09-25 20:00,158,待定,爬虫采集,https://www.showstart.com/event/307675,2026-08-31
Beast in Black,独家 北京·Beast in Black 2026巡演北京站,北京,MAO Livehouse北京（东郎店）,2026-09-25 20:00,280 / 320 / 550,待定,爬虫采集,https://www.showstart.com/event/305593,2026-08-31
,【北京站】《明月如霜》民乐古韵·中秋国风主题音乐会|世纪剧院小剧场,北京,北京剧院,2026-09-26 14:00,32 / 72 / 112 / 152,待定,爬虫采集,https://www.showstart.com/event/302650,2026-08-31
Jessie赵慧娟,独家 JESSIE 光与爱演唱会,北京,WeShow Live,2026-09-26 17:17,555 / 777 / 999,待定,爬虫采集,https://www.showstart.com/event/307991,2026-08-31
北京春之声合唱团,春咏古今 山河回响——北京春之声合唱团专场音乐会,北京,北京国图艺术中心,2026-09-26 19:00,50 / 80 / 120 / 150,待定,爬虫采集,https://www.showstart.com/event/308419,2026-08-31
东方经典协奏曲交响,中秋特惠 | 交响版《梁祝》&《黄河》-东方经典协奏曲交响音乐会,北京,五棵松·爱乐汇艺术空间·都市音乐厅,2026-09-26 19:30,100 / 153 / 238 / 323 / 408,待定,爬虫采集,https://www.showstart.com/event/308598,2026-08-31
1039乐队,独家 时光之旅演唱会｜1039乐队 华语金曲音乐现场,北京,MAO Livehouse北京（东郎店）,2026-09-26 19:30,98 / 138 / 258,待定,爬虫采集,https://www.showstart.com/event/302945,2026-08-31
脑浊乐队 / 哎呦乐队 / 街娃GaiWaEr,独家 脑浊乐队2026 “有朋克自远方来III” 巡演 北京站,北京,福浪LIVEHOUSE-浪,2026-09-26 20:00,100 / 120 / 160 / 189 / 240,待定,爬虫采集,https://www.showstart.com/event/303365,2026-08-31
动物园钉子户,独家 「pastday」动物园钉子户2026新EP全国巡演 北京站,北京,疆进酒·OMNI SPACE（北京）,2026-09-26 20:00,120 / 150 / 200,待定,爬虫采集,https://www.showstart.com/event/306161,2026-08-31
林恺伦Karencici,Karencici[与众不同The Loser Tour] 演唱会-北京站,北京,福浪LIVEHOUSE-福,2026-09-26 20:00,368 / 568,待定,爬虫采集,https://www.showstart.com/event/306446,2026-08-31
王澳楠EVE,王澳楠EVE「少女心事」首张EP同名巡演-北京站,北京,门空间 The Door Space,2026-09-27 19:00,168 / 198 / 258,待定,爬虫采集,https://www.showstart.com/event/307886,2026-08-31
古籍国风中秋节,一轮秋影转金波——古籍国风中秋节音乐会,北京,北京国图艺术中心,2026-09-27 19:30,80 / 135 / 180 / 210 / 280 / 285 / 300 / 380 / 450 / 600,待定,爬虫采集,https://www.showstart.com/event/307023,2026-08-31
孔雀眼,独家 孔雀眼2026「奔赴/Rendezvous」巡演 北京站,北京,疆进酒·OMNI SPACE（北京）,2026-09-27 20:00,148 / 168 / 238,待定,爬虫采集,https://www.showstart.com/event/307270,2026-08-31
,我和我的祖国一 2026 红色经典交响演唱十一音乐会,北京,北京中山音乐堂,2026-09-30 19:30,100 / 180 / 280 / 380 / 480 / 580,待定,爬虫采集,https://www.showstart.com/event/305396,2026-08-31
